Sport,TotPkts,TotBytes,SrcPkts,DstPkts,SrcBytes,service,flag,protocol_type,count,srv_count,dst_host_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_bytes,class
61140,20,1276,10,10,644,private,RSTR,tcp,2,2,255,0.01,0.73,0,anomaly
61139,20,1276,10,10,644,private,S0,tcp,111,4,12,0.5,0.33,0,anomaly
61141,20,1276,10,10,644,uucp_path,S0,tcp,213,13,255,0.05,0.07,0,anomaly
61142,20,1276,10,10,644,domain_u,SF,udp,172,172,255,1,0,67,normal
61143,18,1152,10,8,644,ftp_data,SF,tcp,3,2,255,0.33,0.07,0,anomaly
61147,18,1152,10,8,644,time,S0,tcp,200,16,255,0.06,0.05,0,anomaly
61145,20,1276,10,10,644,smtp,SF,tcp,1,1,200,0.57,0.04,331,normal
61146,20,1276,10,10,644,http,SF,tcp,13,13,18,1,0,174,normal
61144,20,1276,10,10,644,klogin,S0,tcp,146,13,255,0.02,0.06,0,anomaly
61148,20,1276,10,10,644,http,SF,tcp,11,11,255,1,0,1092,normal
61149,20,1276,10,10,644,private,RSTR,tcp,2,2,255,0.01,0.5,0,anomaly
61150,20,1276,10,10,644,http,SF,tcp,5,5,124,1,0,2189,normal
61151,18,1152,10,8,644,http,SF,tcp,1,1,69,1,0,5592,normal
61152,18,1152,10,8,644,courier,S0,tcp,117,9,255,0.04,0.07,0,anomaly
61153,18,1152,10,8,644,http,SF,tcp,1,1,85,1,0,14276,normal
61154,18,1152,10,8,644,domain_u,SF,udp,195,197,255,1,0,132,normal
61156,18,1152,10,8,644,eco_i,SF,icmp,1,29,2,1,0,0,anomaly
61155,18,1152,10,8,644,domain_u,SF,udp,226,226,255,1,0,43,normal
61157,18,1152,10,8,644,Z39_50,S0,tcp,238,17,255,0.02,0.09,0,anomaly
61158,18,1152,10,8,644,http,SF,tcp,1,1,17,1,0,417,normal
61159,20,1276,10,10,644,private,SF,udp,2,2,187,0.91,0.02,0,normal
61161,20,1276,10,10,644,private,REJ,tcp,114,1,239,0,0.51,0,anomaly
61160,20,1276,10,10,644,smtp,SF,tcp,1,1,162,0.6,0.03,329,normal
61162,20,1276,10,10,644,private,REJ,tcp,217,1,255,0,0.86,0,anomaly
61163,20,1276,10,10,644,http,SF,tcp,6,6,255,0.97,0.01,2239,normal
61164,20,1276,10,10,644,ecr_i,SF,icmp,437,437,255,1,0,0,anomaly
61165,20,1276,10,10,644,private,S0,tcp,268,10,255,0.04,0.05,0,anomaly
61166,20,1276,10,10,644,http,SF,tcp,8,24,255,1,0,1912,normal
61167,18,1152,10,8,644,ctf,S0,tcp,278,5,255,0.02,0.07,0,anomaly
61169,18,1152,10,8,644,ftp,SF,tcp,1,1,255,0.53,0.02,2451,anomaly
61168,18,1152,10,8,644,domain_u,SF,udp,66,146,255,1,0.01,136,normal
61170,18,1152,10,8,644,csnet_ns,S0,tcp,205,14,255,0.05,0.08,0,anomaly
61171,18,1152,10,8,644,domain_u,SF,udp,59,139,255,1,0,132,normal
61172,18,1152,10,8,644,efs,S0,tcp,149,16,255,0.07,0.06,0,anomaly
61173,18,1152,10,8,644,http,SF,tcp,1,1,6,1,0,4834,normal
61174,18,1152,10,8,644,eco_i,SF,icmp,1,50,2,1,0,0,anomaly
61176,20,1276,10,10,644,http,SF,tcp,1,3,1,1,0,1392,normal
61177,20,1276,10,10,644,private,REJ,tcp,271,18,255,0.11,0.07,0,anomaly
61175,20,1276,10,10,644,courier,REJ,tcp,111,12,255,0.05,0.06,0,anomaly
61178,20,1276,10,10,644,http,SF,tcp,8,8,180,1,0,1924,normal
61179,20,1276,10,10,644,ftp_data,SF,tcp,2,2,87,0.22,0.1,0,normal
61180,20,1276,10,10,644,http,SF,tcp,12,12,255,1,0,4781,normal
61181,20,1276,10,10,644,telnet,S0,tcp,99,25,255,0,0.05,0,anomaly
61182,20,1276,10,10,644,http,SF,tcp,2,2,2,1,0,24084,normal
61185,18,1152,10,8,644,http,SF,tcp,2,5,231,1,0,3253,normal
61184,18,1152,10,8,644,http,SF,tcp,9,18,9,1,0,5024,normal
61186,18,1152,10,8,644,http,SF,tcp,10,10,221,1,0,350,normal
61183,18,1152,10,8,644,time,SF,tcp,1,1,24,1,0,4,normal
61187,18,1152,10,8,644,private,SF,udp,5,5,218,0.02,0.75,0,anomaly
61188,18,1152,10,8,644,eco_i,SF,icmp,1,15,1,1,0,0,anomaly
61190,18,1152,10,8,644,http,SF,tcp,3,9,23,1,0,2751,normal
61189,18,1152,10,8,644,ftp_data,SF,tcp,1,1,5,0.8,0.4,0,normal
61194,18,1152,10,8,644,smtp,SF,tcp,1,1,247,0.72,0.02,328,normal
61191,18,1152,10,8,644,sunrpc,S0,tcp,208,20,255,0.08,0.07,0,anomaly
61193,18,1152,10,8,644,http,SF,tcp,1,1,5,1,0,3253,normal
61192,18,1152,10,8,644,http,SF,tcp,5,5,5,1,0,2039,normal
61196,18,1152,10,8,644,private,SF,udp,51,51,255,0.2,0.02,0,anomaly
61195,18,1152,10,8,644,smtp,SF,tcp,1,1,255,0.14,0.02,480,normal
61197,18,1152,10,8,644,smtp,SF,tcp,1,1,178,0.97,0.01,332,normal
61198,18,1152,10,8,644,http,SF,tcp,3,5,3,1,0,13294,normal
61201,20,1276,10,10,644,uucp,RSTO,tcp,105,4,255,0.02,0.06,0,anomaly
61200,20,1276,10,10,644,gopher,S0,tcp,279,10,255,0.04,0.06,0,anomaly
61199,20,1276,10,10,644,finger,S0,tcp,50,12,255,0.22,0.04,0,anomaly
61202,20,1276,10,10,644,private,S0,tcp,122,6,255,0.03,0.07,0,anomaly
61203,20,1276,10,10,644,http,SF,tcp,7,8,76,1,0,1330,normal
61204,20,1276,10,10,644,time,S0,tcp,226,4,255,0.05,0.06,0,anomaly
61205,20,1276,10,10,644,domain_u,SF,udp,123,123,255,1,0,69,normal
61206,20,1276,10,10,644,smtp,SF,tcp,1,2,255,0.48,0.02,328,normal
61208,18,1152,10,8,644,private,S0,tcp,299,20,255,0.02,0.07,0,anomaly
61210,18,1152,10,8,644,domain_u,SF,udp,6,7,106,0.97,0.02,44,normal
61207,18,1152,10,8,644,http,SF,tcp,21,21,88,1,0,294,normal
61209,18,1152,10,8,644,eco_i,SF,icmp,1,33,2,1,0,0,anomaly
61211,18,1152,10,8,644,http,SF,tcp,14,21,255,1,0,771,normal
61213,18,1152,10,8,644,domain_u,SF,udp,220,220,255,1,0.01,73,normal
61212,18,1152,10,8,644,domain_u,SF,udp,245,245,255,0.98,0.01,139,normal
61214,18,1152,10,8,644,smtp,SF,tcp,1,2,255,0.14,0.75,387,normal
0,2,120,2,0,120,http,SF,tcp,17,18,255,1,0,16904,normal
61215,20,1276,10,10,644,private,S0,tcp,121,11,255,0.05,0.07,0,anomaly
61217,20,1276,10,10,644,private,S0,tcp,218,20,79,0.23,0.13,0,anomaly
61216,20,1276,10,10,644,hostnames,S0,tcp,267,1,255,0,0.05,0,anomaly
61218,20,1276,10,10,644,iso_tsap,S0,tcp,146,24,255,0.09,0.04,0,anomaly
61219,20,1276,10,10,644,http,SF,tcp,5,5,55,1,0,3123,normal
61220,20,1276,10,10,644,http,SF,tcp,4,4,28,1,0,8314,anomaly
61221,20,1276,10,10,644,http,SF,tcp,9,9,61,1,0,2616,normal
61222,20,1276,10,10,644,other,RSTR,tcp,1,1,255,0,0.69,0,anomaly
61226,18,1152,10,8,644,http,SF,tcp,3,3,27,1,0,7712,normal
61225,18,1152,10,8,644,http,SF,tcp,2,2,21,1,0,10613,normal
61224,18,1152,10,8,644,eco_i,SF,icmp,1,5,2,1,0,0,anomaly
61223,18,1152,10,8,644,http,SF,tcp,18,18,255,1,0,955,normal
61228,18,1152,10,8,644,Z39_50,S0,tcp,297,20,255,0.08,0.07,0,anomaly
61229,18,1152,10,8,644,http,SF,tcp,10,11,255,1,0,362,normal
61227,18,1152,10,8,644,other,RSTR,tcp,2,2,255,0.01,0.73,0,anomaly
61230,18,1152,10,8,644,domain_u,SF,udp,77,159,255,1,0.01,133,normal
1740,358,91144,208,150,65944,ftp,SF,tcp,1,1,163,0.27,0.04,756,normal
61233,20,1276,10,10,644,http_443,REJ,tcp,82,16,255,0.06,0.06,0,anomaly
61232,20,1276,10,10,644,private,S0,tcp,137,16,193,0.08,0.06,0,anomaly
61231,20,1276,10,10,644,private,S0,tcp,12,3,255,0.01,0.07,0,anomaly
61234,20,1276,10,10,644,http,SF,tcp,4,4,255,1,0,24802,normal
61235,20,1276,10,10,644,http,SF,tcp,1,1,187,1,0,19950,normal
61236,20,1276,10,10,644,private,S0,tcp,133,12,255,0.05,0.07,0,anomaly
61237,20,1276,10,10,644,other,SF,udp,1,1,255,0.01,0.21,105,normal
61238,20,1276,10,10,644,private,RSTR,tcp,27,2,197,0.01,0.09,0,anomaly
61239,18,1152,10,8,644,ftp,SF,tcp,1,1,17,0.65,0.18,4152,normal
61241,18,1152,10,8,644,other,REJ,tcp,510,1,255,0,1,0,anomaly
61240,18,1152,10,8,644,http,SF,tcp,15,15,255,1,0,299,normal
61242,18,1152,10,8,644,private,S0,tcp,209,12,255,0.07,0.07,0,anomaly
61243,18,1152,10,8,644,http,SF,tcp,1,1,82,1,0,5888,normal
61245,18,1152,10,8,644,domain_u,SF,udp,9,21,255,0.69,0.01,42,normal
61244,18,1152,10,8,644,http,SF,tcp,4,4,81,1,0,260,normal
61246,18,1152,10,8,644,http,SF,tcp,21,22,255,1,0,1555,normal
61249,20,1276,10,10,644,ftp_data,SF,tcp,2,2,255,0.14,0.06,0,normal
61247,20,1276,10,10,644,http,SF,tcp,1,1,255,1,0,24293,normal
61248,20,1276,10,10,644,ldap,REJ,tcp,277,10,255,0.04,0.07,0,anomaly
61251,20,1276,10,10,644,http,SF,tcp,1,1,26,1,0,1786,normal
61250,20,1276,10,10,644,http,SF,tcp,11,11,138,1,0,334,normal
61252,20,1276,10,10,644,eco_i,SF,icmp,1,27,2,1,0,0,anomaly
61253,20,1276,10,10,644,ecr_i,SF,icmp,120,120,255,0.47,0.02,0,anomaly
61254,20,1276,10,10,644,ecr_i,SF,icmp,510,510,255,0.86,0.02,0,anomaly
61257,18,1152,10,8,644,http,SF,tcp,19,20,67,1,0,1119,normal
61258,18,1152,10,8,644,domain_u,SF,udp,307,307,255,0.85,0.01,83,normal
61256,18,1152,10,8,644,http,SF,tcp,1,1,191,1,0,7255,normal
61255,18,1152,10,8,644,time,RSTR,tcp,1,1,135,0.01,0.28,0,anomaly
61259,18,1152,10,8,644,http,SF,tcp,26,26,255,1,0,608,normal
61260,18,1152,10,8,644,domain_u,SF,udp,1,1,79,1,0,0,normal
61261,18,1152,10,8,644,private,RSTR,tcp,1,1,234,0,0.3,0,anomaly
61262,18,1152,10,8,644,http,SF,tcp,7,7,255,1,0,2006,normal
61264,20,1276,10,10,644,http,SF,tcp,26,28,255,1,0,263,normal
61263,20,1276,10,10,644,ftp_data,SF,tcp,2,2,255,0.47,0.03,0,normal
61265,20,1276,10,10,644,netbios_dgm,S0,tcp,266,5,255,0.02,0.07,0,anomaly
61266,20,1276,10,10,644,domain_u,SF,udp,216,221,255,1,0.01,76,normal
61267,20,1276,10,10,644,http,SF,tcp,1,5,255,1,0,25796,normal
61268,20,1276,10,10,644,private,S0,tcp,229,6,255,0.02,0.06,0,anomaly
61270,20,1276,10,10,644,smtp,SF,tcp,1,1,74,0.41,0.08,334,normal
61269,20,1276,10,10,644,ftp_data,S0,tcp,138,2,255,0.01,0.07,0,anomaly
61274,18,1152,10,8,644,mtp,REJ,tcp,268,5,255,0.02,0.07,0,anomaly
61272,18,1152,10,8,644,private,REJ,tcp,18,1,255,0,0.05,0,anomaly
61273,18,1152,10,8,644,http,SF,tcp,10,10,10,1,0,3238,normal
61271,18,1152,10,8,644,uucp_path,S0,tcp,235,2,255,0.01,0.08,0,anomaly
61275,18,1152,10,8,644,eco_i,SF,icmp,1,45,1,1,0,0,anomaly
61276,18,1152,10,8,644,private,S0,tcp,280,5,255,0.03,0.08,0,anomaly
61277,18,1152,10,8,644,http,SF,tcp,29,30,255,1,0,4380,normal
61278,18,1152,10,8,644,ftp,SF,tcp,1,2,114,0.02,0.04,3081,normal
61280,20,1276,10,10,644,http,SF,tcp,8,8,57,1,0,3495,normal
61281,20,1276,10,10,644,private,S0,tcp,153,19,255,0.07,0.06,0,anomaly
61279,20,1276,10,10,644,finger,SF,tcp,1,1,216,0.01,0.02,269,normal
61282,20,1276,10,10,644,private,REJ,tcp,104,1,29,0.03,0.17,0,anomaly
61283,20,1276,10,10,644,http,SF,tcp,10,10,254,1,0,3798,normal
61284,20,1276,10,10,644,ftp_data,SF,tcp,4,4,11,0.91,0.18,0,normal
61285,20,1276,10,10,644,private,S0,tcp,146,11,255,0.04,0.06,0,anomaly
61286,20,1276,10,10,644,domain_u,SF,udp,57,207,197,0.8,0.02,111,normal
61288,18,1152,10,8,644,http,SF,tcp,2,16,70,1,0,8260,normal
61289,18,1152,10,8,644,http,REJ,tcp,1,1,2,1,0,0,normal
61290,18,1152,10,8,644,domain_u,SF,udp,79,159,255,0.83,0.01,128,normal
61287,18,1152,10,8,644,klogin,S0,tcp,99,17,255,0.07,0.05,0,anomaly
61291,18,1152,10,8,644,http,SF,tcp,4,4,114,1,0,1798,normal
61292,18,1152,10,8,644,urp_i,SF,icmp,2,1,255,0.01,0.01,0,normal
61293,18,1152,10,8,644,http,REJ,tcp,1,1,68,1,0,0,normal
61294,18,1152,10,8,644,netbios_ns,S0,tcp,134,19,255,0.07,0.07,0,anomaly
61295,20,1276,10,10,644,http,SF,tcp,16,30,85,1,0,2557,normal
61298,20,1276,10,10,644,private,S0,tcp,121,1,69,0.01,0.1,0,anomaly
61297,20,1276,10,10,644,time,S0,tcp,2,2,10,1,0,0,normal
61296,20,1276,10,10,644,ftp_data,SF,tcp,1,1,9,1,0,0,anomaly
61299,20,1276,10,10,644,eco_i,SF,icmp,1,1,1,1,0,0,anomaly
61300,20,1276,10,10,644,http,SF,tcp,26,28,255,1,0,1719,normal
61301,20,1276,10,10,644,ftp_data,S0,tcp,32,15,232,0.24,0.02,0,anomaly
61302,20,1276,10,10,644,ftp_data,SF,tcp,21,21,200,0.38,0.03,0,normal
61303,18,1152,10,8,644,http,SF,tcp,2,2,2,1,0,2591,normal
61304,18,1152,10,8,644,http,SF,tcp,15,17,255,1,0,3232,normal
61305,18,1152,10,8,644,private,SF,udp,2,2,89,0.93,0.03,147,normal
61306,18,1152,10,8,644,http,SF,tcp,1,4,24,1,0,247,normal
61307,18,1152,10,8,644,http,SF,tcp,4,4,68,1,0,6801,normal
61308,18,1152,10,8,644,http,SF,tcp,1,2,79,1,0,13187,normal
61309,18,1152,10,8,644,http,SF,tcp,12,12,31,1,0,1963,normal
61310,18,1152,10,8,644,systat,S0,tcp,234,13,255,0.05,0.08,0,anomaly
61313,20,1276,10,10,644,http,SF,tcp,5,5,255,1,0,8314,anomaly
61311,20,1276,10,10,644,http,SF,tcp,21,21,29,1,0,310,normal
61312,20,1276,10,10,644,hostnames,S0,tcp,297,20,255,0.03,0.08,0,anomaly
61315,20,1276,10,10,644,http,SF,tcp,9,9,255,0.88,0.01,268,normal
61316,20,1276,10,10,644,private,S0,tcp,148,17,255,0.07,0.06,0,anomaly
61314,20,1276,10,10,644,private,S0,tcp,205,4,255,0.02,0.06,0,anomaly
61317,20,1276,10,10,644,private,S0,tcp,135,19,255,0.08,0.06,0,anomaly
61318,20,1276,10,10,644,sql_net,S0,tcp,94,8,255,0.01,0.07,0,anomaly
61321,18,1152,10,8,644,netbios_dgm,S0,tcp,102,14,255,0.05,0.05,0,anomaly
61319,18,1152,10,8,644,domain_u,SF,udp,1,2,239,0.91,0.01,114,normal
61322,18,1152,10,8,644,http,SF,tcp,2,3,5,1,0,10849,normal
61320,18,1152,10,8,644,finger,SF,tcp,6,1,67,0.06,0.06,139,normal
61323,18,1152,10,8,644,urp_i,SF,icmp,2,1,255,0.25,0.01,0,normal
61324,18,1152,10,8,644,time,S0,tcp,276,20,255,0.08,0.05,0,anomaly
61325,18,1152,10,8,644,ecr_i,SF,icmp,397,397,255,1,0,0,anomaly
61326,18,1152,10,8,644,private,S0,tcp,292,18,255,0.13,0.06,0,anomaly
61328,20,1276,10,10,644,eco_i,SF,icmp,1,48,1,1,0,0,anomaly
61327,20,1276,10,10,644,http,SF,tcp,4,15,18,1,0,10976,normal
61329,20,1276,10,10,644,telnet,SF,tcp,1,1,15,0.2,0.13,176690,normal
61330,20,1276,10,10,644,private,REJ,tcp,6,6,255,0.09,0.05,0,anomaly
61331,20,1276,10,10,644,private,S0,tcp,150,19,255,0.07,0.06,0,anomaly
61332,20,1276,10,10,644,http,SF,tcp,13,13,248,1,0,1856,normal
61333,20,1276,10,10,644,private,SF,udp,22,22,255,0.09,0.02,0,anomaly
61334,20,1276,10,10,644,private,S0,tcp,102,1,255,0,0.07,0,anomaly
61337,18,1152,10,8,644,http,SF,tcp,26,27,26,1,0,1206,normal
61335,18,1152,10,8,644,private,SF,udp,46,45,255,0.18,0.02,0,anomaly
61336,18,1152,10,8,644,smtp,SF,tcp,1,2,131,0.6,0.05,335,normal
61338,18,1152,10,8,644,smtp,SF,tcp,1,1,72,0.85,0.04,331,normal
61339,18,1152,10,8,644,netstat,S0,tcp,50,7,255,0.03,0.09,0,anomaly
61340,18,1152,10,8,644,domain_u,SF,udp,114,114,255,1,0,69,normal
61342,18,1152,10,8,644,private,S0,tcp,142,10,255,0,0.07,0,anomaly
61341,18,1152,10,8,644,http,REJ,tcp,1,2,16,1,0,0,normal
61344,20,1276,10,10,644,private,S0,tcp,248,13,255,0.05,0.09,0,anomaly
61345,20,1276,10,10,644,http,SF,tcp,25,26,25,1,0,688,normal
61343,20,1276,10,10,644,ftp_data,SF,tcp,1,1,1,1,0,0,anomaly
61347,20,1276,10,10,644,http,REJ,tcp,1,1,43,1,0,0,normal
61348,20,1276,10,10,644,http,SF,tcp,45,67,255,1,0,2251,normal
61346,20,1276,10,10,644,private,REJ,tcp,126,17,255,0.07,0.05,0,anomaly
61349,20,1276,10,10,644,efs,S0,tcp,146,13,255,0.05,0.06,0,anomaly
61350,20,1276,10,10,644,hostnames,S0,tcp,292,25,255,0.1,0.05,0,anomaly
61352,20,1276,10,10,644,eco_i,SF,icmp,1,1,1,1,0,0,anomaly
61351,20,1276,10,10,644,http,SF,tcp,35,35,34,1,0,1753,normal
61353,20,1276,10,10,644,finger,S0,tcp,287,19,255,0.07,0.08,0,anomaly
61354,20,1276,10,10,644,http,SF,tcp,5,9,255,1,0,1042,normal
61355,20,1276,10,10,644,telnet,SF,tcp,1,1,83,0.01,0.11,10471,normal
61356,20,1276,10,10,644,other,SF,udp,1,1,255,0,0.62,105,normal
61358,20,1276,10,10,644,eco_i,SF,icmp,1,33,1,1,0,0,anomaly
61357,20,1276,10,10,644,bgp,S0,tcp,205,3,255,0.01,0.07,0,anomaly
61359,18,1152,10,8,644,domain_u,SF,udp,1,1,231,0.12,0.03,0,normal
61361,18,1152,10,8,644,private,S0,tcp,107,16,255,0.05,0.07,0,anomaly
61360,18,1152,10,8,644,smtp,SF,tcp,1,1,132,0.54,0.05,331,normal
61362,18,1152,10,8,644,domain_u,SF,udp,293,293,255,0.98,0.01,190,normal
61363,18,1152,10,8,644,eco_i,SF,icmp,1,7,2,1,0,0,anomaly
61364,18,1152,10,8,644,csnet_ns,S0,tcp,267,11,255,0.04,0.09,0,anomaly
61365,18,1152,10,8,644,http,SF,tcp,7,7,255,1,0,853,normal
61366,18,1152,10,8,644,private,RSTR,tcp,1,1,255,0,1,0,anomaly
61367,20,1276,10,10,644,courier,REJ,tcp,111,9,255,0.04,0.06,0,anomaly
61369,20,1276,10,10,644,http,S0,tcp,20,9,102,0.28,0.04,0,anomaly
61368,20,1276,10,10,644,name,REJ,tcp,242,14,255,0.11,0.07,0,anomaly
61370,20,1276,10,10,644,http,SF,tcp,12,18,255,1,0,2662,normal
61371,20,1276,10,10,644,http,SF,tcp,5,26,244,1,0,327,normal
61372,20,1276,10,10,644,private,SF,udp,37,37,250,0.15,0.65,0,anomaly
61373,20,1276,10,10,644,systat,REJ,tcp,228,15,255,0.06,0.08,0,anomaly
61374,20,1276,10,10,644,http,SF,tcp,4,4,50,1,0,8314,anomaly
61377,18,1152,10,8,644,private,REJ,tcp,95,1,255,0,0.39,0,anomaly
61376,18,1152,10,8,644,ftp_data,SF,tcp,1,1,4,1,0,0,anomaly
61375,18,1152,10,8,644,klogin,S0,tcp,131,19,255,0.07,0.06,0,anomaly
61378,18,1152,10,8,644,domain_u,SF,udp,121,187,255,1,0,130,normal
61379,18,1152,10,8,644,daytime,S0,tcp,257,1,255,0,0.08,0,anomaly
61380,18,1152,10,8,644,eco_i,SF,icmp,1,17,1,1,0,0,anomaly
61381,18,1152,10,8,644,ftp_data,SF,tcp,2,2,4,0.75,0.5,0,normal
61382,18,1152,10,8,644,http,SF,tcp,37,40,255,1,0,2658,normal
61385,20,1276,10,10,644,eco_i,SF,icmp,1,24,2,1,0,0,anomaly
61386,20,1276,10,10,644,ftp_data,SF,tcp,9,9,255,0.32,0.02,0,normal
61384,20,1276,10,10,644,pop_2,REJ,tcp,254,20,255,0.08,0.06,0,anomaly
61383,20,1276,10,10,644,http,SF,tcp,5,5,18,1,0,8314,anomaly
61387,20,1276,10,10,644,daytime,S0,tcp,260,7,255,0.03,0.08,0,anomaly
61388,20,1276,10,10,644,domain,S0,tcp,299,7,255,0.03,0.05,0,anomaly
61389,20,1276,10,10,644,http,SF,tcp,1,3,255,1,0,20424,normal
61390,20,1276,10,10,644,private,RSTOS0,tcp,184,2,255,0.01,0.29,0,anomaly
61391,18,1152,10,8,644,http,SF,tcp,2,7,182,1,0,1694,normal
61392,18,1152,10,8,644,http,SF,tcp,1,2,255,1,0,422,normal
61393,18,1152,10,8,644,http,SF,tcp,13,13,255,1,0,1408,normal
61394,18,1152,10,8,644,http,SF,tcp,2,2,255,1,0,30328,normal
61395,18,1152,10,8,644,ecr_i,SF,icmp,419,419,255,1,0,0,anomaly
61396,18,1152,10,8,644,other,SF,udp,1,1,255,0,0.85,105,normal
61398,18,1152,10,8,644,http,SF,tcp,13,14,61,1,0,2020,normal
61397,18,1152,10,8,644,smtp,SF,tcp,1,2,124,0.02,0.02,476,normal
61399,20,1276,10,10,644,http,SF,tcp,15,15,15,1,0,3115,normal
61402,20,1276,10,10,644,courier,S0,tcp,149,19,255,0.04,0.06,0,anomaly
61401,20,1276,10,10,644,eco_i,SF,icmp,1,30,1,1,0,0,anomaly
61400,20,1276,10,10,644,smtp,SF,tcp,2,2,233,0.1,0.58,330,normal
61403,20,1276,10,10,644,time,S0,tcp,176,17,255,0.07,0.07,0,anomaly
61404,20,1276,10,10,644,http,SF,tcp,14,24,255,1,0,9986,normal
61405,20,1276,10,10,644,time,RSTO,tcp,237,19,255,0.07,0.07,0,anomaly
61406,20,1276,10,10,644,other,REJ,tcp,509,1,255,0,1,0,anomaly
61408,18,1152,10,8,644,domain_u,SF,udp,205,205,130,0.7,0.02,133,normal
61409,18,1152,10,8,644,other,SF,udp,5,1,255,0,0.83,105,normal
61410,18,1152,10,8,644,ctf,S0,tcp,249,20,255,0,0.07,0,anomaly
61407,18,1152,10,8,644,netstat,S0,tcp,225,24,255,0.09,0.05,0,anomaly
61411,18,1152,10,8,644,http,SF,tcp,16,23,43,1,0,2335,normal
61412,18,1152,10,8,644,ftp,SF,tcp,1,1,239,0.25,0.02,907,normal
61413,18,1152,10,8,644,smtp,SF,tcp,1,3,116,0.53,0.03,341,normal
61414,18,1152,10,8,644,other,SF,udp,8,8,255,0.03,0.2,0,anomaly
61416,20,1276,10,10,644,domain_u,SF,udp,1,2,255,0.98,0.01,88,normal
61415,20,1276,10,10,644,http,SF,tcp,7,7,255,1,0,8314,anomaly
61417,20,1276,10,10,644,http,SF,tcp,18,19,255,1,0,1306,normal
61418,20,1276,10,10,644,http,REJ,tcp,1,1,5,1,0,0,normal
61419,20,1276,10,10,644,http,SF,tcp,11,11,255,1,0,4872,normal
61420,20,1276,10,10,644,http_443,S0,tcp,116,12,255,0.05,0.06,0,anomaly
61421,20,1276,10,10,644,smtp,SF,tcp,1,1,29,0.76,0.1,335,normal
61422,20,1276,10,10,644,http,SF,tcp,17,17,105,1,0,784,normal
61425,18,1152,10,8,644,http,SF,tcp,4,4,170,1,0,2056,normal
61426,18,1152,10,8,644,http,SF,tcp,4,4,28,1,0,13635,normal
61424,18,1152,10,8,644,http,SF,tcp,2,2,26,1,0,758,normal
61423,18,1152,10,8,644,http,SF,tcp,11,13,255,1,0,782,normal
61427,18,1152,10,8,644,http,SF,tcp,8,8,167,1,0,253,normal
61428,18,1152,10,8,644,netbios_ssn,S0,tcp,100,15,255,0.02,0.07,0,anomaly
61429,18,1152,10,8,644,http,SF,tcp,7,7,255,1,0,3315,normal
61430,18,1152,10,8,644,http,SF,tcp,4,4,115,1,0,2263,normal
61433,20,1276,10,10,644,Z39_50,S0,tcp,279,16,255,0.06,0.07,0,anomaly
61432,20,1276,10,10,644,private,S0,tcp,115,11,255,0.02,0.08,0,anomaly
61431,20,1276,10,10,644,http,SF,tcp,9,9,184,1,0,4187,normal
61435,20,1276,10,10,644,http,SF,tcp,2,4,255,1,0,667,normal
61436,20,1276,10,10,644,smtp,SF,tcp,1,4,34,0.76,0.09,329,normal
61434,20,1276,10,10,644,private,REJ,tcp,106,9,255,0.04,0.07,0,anomaly
61437,20,1276,10,10,644,http,SF,tcp,8,8,20,1,0,2710,normal
61438,20,1276,10,10,644,eco_i,SF,icmp,1,1,4,1,0,0,anomaly
61439,18,1152,10,8,644,domain_u,SF,udp,5,6,25,0.96,0.08,44,normal
61441,18,1152,10,8,644,smtp,SF,tcp,1,3,5,0.8,0.4,330,normal
61442,18,1152,10,8,644,other,SF,udp,8,8,255,0.03,0.15,0,anomaly
61443,18,1152,10,8,644,http,SF,tcp,3,4,255,1,0,8314,anomaly
61440,18,1152,10,8,644,http,SF,tcp,2,2,42,1,0,10216,normal
61444,18,1152,10,8,644,http,SF,tcp,18,30,220,1,0,10861,normal
61445,18,1152,10,8,644,private,SF,udp,1,1,255,0.78,0.01,145,normal
61446,18,1152,10,8,644,auth,REJ,tcp,273,13,255,0.05,0.07,0,anomaly
137,40,3760,40,0,3760,http,SF,tcp,7,7,18,1,0,2213,normal
61448,20,1276,10,10,644,finger,S0,tcp,56,14,255,0.22,0.03,0,anomaly
61447,20,1276,10,10,644,eco_i,SF,icmp,1,48,1,1,0,0,anomaly
61450,20,1276,10,10,644,telnet,S0,tcp,74,17,255,0.23,0.02,0,anomaly
61449,20,1276,10,10,644,ftp_data,S0,tcp,37,9,255,0.22,0.04,0,anomaly
61451,20,1276,10,10,644,ftp_data,SF,tcp,1,1,198,0.23,0.03,0,normal
61452,20,1276,10,10,644,smtp,SF,tcp,1,1,225,0.36,0.01,307,normal
61453,20,1276,10,10,644,private,S0,tcp,143,20,255,0.05,0.05,0,anomaly
61454,20,1276,10,10,644,Z39_50,S0,tcp,224,12,255,0.05,0.07,0,anomaly
61456,18,1152,10,8,644,http,SF,tcp,6,10,74,0.91,0.03,2507,normal
61455,18,1152,10,8,644,private,S0,tcp,149,6,255,0.02,0.07,0,anomaly
61457,18,1152,10,8,644,private,REJ,tcp,1,1,7,0.14,1,0,anomaly
61458,18,1152,10,8,644,smtp,SF,tcp,1,1,153,0.83,0.03,337,normal
61459,18,1152,10,8,644,private,RSTR,tcp,1,1,173,0.01,0.16,0,anomaly
61460,18,1152,10,8,644,private,S0,tcp,137,17,255,0.03,0.07,0,anomaly
61461,18,1152,10,8,644,domain_u,SF,udp,139,142,255,0.89,0.01,74,normal
